Matrix Number,Matrix Rows,Matrix Cols,Matrix Nonzeros,Matrix Redundancy,Matrix Density,Eigen Constructor Time,CSF2 Constructor Time,CSF3 Constructor Time,Eigen InnerIterator Time,CSF2 InnerIterator Time,CSF3 InnerIterator Time,Eigen Scalar Multiplication Time,CSF2 Scalar Multiplication Time,CSF3 Scalar Multiplication Time,Eigen Vector Multiplication Time,CSF2 Vector Multiplication Time,CSF3 Vector Multiplication Time,Eigen Memory Usage,CSF2 Memory Usage,CSF3 Memory Usage,Eigen Transpose Time,CSF2 Transpose Time, CSF3 Transpose Time, Eigen Matrix Multiplication Time, CSF2 Matrix Multiplication Time, CSF3 Matrix Multiplication Time
432.000000, 3079.000000, 3079.000000, 53843.000000, 0.994153, 0.005679,0,0,0,0,0,0,0,0,0,0,0,0,113775212,38690855,10181373,0,0,0,0,0,0,
433.000000, 3565.000000, 3565.000000, 67591.000000, 0.994412, 0.005318,0,0,0,0,0,0,0,0,0,0,0,0,152524964,51817159,13608426,0,0,0,0,0,0,
434.000000, 1601.000000, 1601.000000, 16950.000000, 0.992949, 0.006613,0,0,0,0,0,0,0,0,0,0,0,0,30764820,10513393,2797733,0,0,0,0,0,0,
435.000000, 7740.000000, 7740.000000, 458012.000000, 0.993221, 0.007645,0,0,0,0,0,0,0,0,0,0,0,0,718922164,245033967,64902411,0,0,0,0,0,0,
436.000000, 27.000000, 27.000000, 153.000000, 0.753086, 0.209877,0,0,0,0,0,0,0,0,0,0,0,0,8860,5712,2985,0,0,0,0,0,0,
437.000000, 1651.000000, 1651.000000, 49533.000000, 0.981599, 0.018172,0,0,0,0,0,0,0,0,0,0,0,0,32716220,11581698,3337301,0,0,0,0,0,0,
438.000000, 1633.000000, 1633.000000, 54543.000000, 0.982081, 0.020453,0,0,0,0,0,0,0,0,0,0,0,0,32006804,11314113,3251384,0,0,0,0,0,0,
439.000000, 3096.000000, 3096.000000, 106344.000000, 0.990291, 0.011095,0,0,0,0,0,0,0,0,0,0,0,0,115034980,39600256,10732234,0,0,0,0,0,0,
440.000000, 3363.000000, 3363.000000, 51417.000000, 0.995159, 0.004546,0,0,0,0,0,0,0,0,0,0,0,0,135730684,46004671,12007347,0,0,0,0,0,0,
441.000000, 13209.000000, 13209.000000, 91465.000000, 0.999769, 0.000524,0,0,0,0,0,0,0,0,0,0,0,0,2093785012,698645576,175209583,0,0,0,0,0,0,
442.000000, 10774.000000, 10774.000000, 40808.000000, 0.999720, 0.000352,0,0,0,0,0,0,0,0,0,0,0,0,1392992012,464910809,116638113,0,0,0,0,0,0,
443.000000, 11738.000000, 11738.000000, 79566.000000, 0.999734, 0.000577,0,0,0,0,0,0,0,0,0,0,0,0,1653414684,551786143,138438189,0,0,0,0,0,0,
444.000000, 3175.000000, 3175.000000, 88927.000000, 0.995374, 0.008822,0,0,0,0,0,0,0,0,0,0,0,0,120980204,40979540,10694549,0,0,0,0,0,0,
445.000000, 13535.000000, 13535.000000, 390607.000000, 0.998922, 0.002132,0,0,0,0,0,0,0,0,0,0,0,0,2198408844,735568321,185844694,0,0,0,0,0,0,
446.000000, 7320.000000, 7320.000000, 324784.000000, 0.993879, 0.006061,0,0,0,0,0,0,0,0,0,0,0,0,643018084,218710341,57598623,0,0,0,0,0,0,
447.000000, 22560.000000, 22560.000000, 1014951.000000, 0.997974, 0.001994,0,0,0,0,0,0,0,0,0,0,0,0,6107533444,2049578982,521617843,0,0,0,0,0,0,
448.000000, 9035.000000, 9035.000000, 335504.000000, 0.995794, 0.004110,0,0,0,0,0,0,0,0,0,0,0,0,979610844,331133372,85856461,0,0,0,0,0,0,
449.000000, 7.000000, 7.000000, 15.000000, 0.551020, 0.306122,0,0,0,0,0,0,0,0,0,0,0,0,620,618,405,0,0,0,0,0,0,
450.000000, 1089.000000, 1089.000000, 4228.000000, 0.996295, 0.003565,0,0,0,0,0,0,0,0,0,0,0,0,14235412,4818254,1252807,0,0,0,0,0,0,
451.000000, 1089.000000, 1089.000000, 4264.000000, 0.995818, 0.003596,0,0,0,0,0,0,0,0,0,0,0,0,14235412,4825599,1259049,0,0,0,0,0,0,
453.000000, 13935.000000, 13935.000000, 63679.000000, 0.999649, 0.000328,0,0,0,0,0,0,0,0,0,0,0,0,2330266444,777845535,195200696,0,0,0,0,0,0,
454.000000, 6747.000000, 6747.000000, 56196.000000, 0.999330, 0.001234,0,0,0,0,0,0,0,0,0,0,0,0,546291100,182592616,45982648,0,0,0,0,0,0,
455.000000, 20545.000000, 20545.000000, 159082.000000, 0.999773, 0.000377,0,0,0,0,0,0,0,0,0,0,0,0,5065246484,1689960281,423534456,0,0,0,0,0,0,
456.000000, 3268.000000, 3268.000000, 27836.000000, 0.998364, 0.002606,0,0,0,0,0,0,0,0,0,0,0,0,128170964,42998679,10936232,0,0,0,0,0,0,
457.000000, 3008.000000, 3008.000000, 27576.000000, 0.998128, 0.003048,0,0,0,0,0,0,0,0,0,0,0,0,108588804,36460576,9294455,0,0,0,0,0,0,
458.000000, 3268.000000, 3268.000000, 27836.000000, 0.998339, 0.002606,0,0,0,0,0,0,0,0,0,0,0,0,128170964,43002163,10939441,0,0,0,0,0,0,
459.000000, 3008.000000, 3008.000000, 27576.000000, 0.998124, 0.003048,0,0,0,0,0,0,0,0,0,0,0,0,108588804,36461096,9294935,0,0,0,0,0,0,
460.000000, 3083.000000, 3083.000000, 21216.000000, 0.998494, 0.002232,0,0,0,0,0,0,0,0,0,0,0,0,114071004,38254938,9719304,0,0,0,0,0,0,
461.000000, 13436.000000, 13436.000000, 94926.000000, 0.999562, 0.000526,0,0,0,0,0,0,0,0,0,0,0,0,2166366900,723346839,181665503,0,0,0,0,0,0,
462.000000, 87.000000, 87.000000, 238.000000, 0.962875, 0.031444,0,0,0,0,0,0,0,0,0,0,0,0,91180,35345,11795,0,0,0,0,0,0,
463.000000, 87.000000, 87.000000, 238.000000, 0.962346, 0.031444,0,0,0,0,0,0,0,0,0,0,0,0,91180,35397,11835,0,0,0,0,0,0,
464.000000, 53.000000, 53.000000, 149.000000, 0.934496, 0.053044,0,0,0,0,0,0,0,0,0,0,0,0,33924,14500,5521,0,0,0,0,0,0,
465.000000, 2904.000000, 2904.000000, 58142.000000, 0.996298, 0.006894,0,0,0,0,0,0,0,0,0,0,0,0,101210212,34185173,8861023,0,0,0,0,0,0,
466.000000, 5860.000000, 5860.000000, 26324.000000, 0.999487, 0.000767,0,0,0,0,0,0,0,0,0,0,0,0,412098644,137681192,34635680,0,0,0,0,0,0,
467.000000, 4008.000000, 4008.000000, 8188.000000, 0.999258, 0.000510,0,0,0,0,0,0,0,0,0,0,0,0,192784804,64475459,16258642,0,0,0,0,0,0,
468.000000, 15575.000000, 15575.000000, 33074.000000, 0.999801, 0.000136,0,0,0,0,0,0,0,0,0,0,0,0,2911029804,971198012,243375816,0,0,0,0,0,0,
470.000000, 800.000000, 800.000000, 19176.000000, 0.996362, 0.029962,0,0,0,0,0,0,0,0,0,0,0,0,7683204,2603088,687355,0,0,0,0,0,0,
471.000000, 800.000000, 800.000000, 1600.000000, 0.996917, 0.002500,0,0,0,0,0,0,0,0,0,0,0,0,7683204,2598473,674465,0,0,0,0,0,0,
472.000000, 800.000000, 800.000000, 1600.000000, 0.996906, 0.002500,0,0,0,0,0,0,0,0,0,0,0,0,7683204,2598564,674559,0,0,0,0,0,0,
473.000000, 800.000000, 800.000000, 1600.000000, 0.996878, 0.002500,0,0,0,0,0,0,0,0,0,0,0,0,7683204,2598798,674783,0,0,0,0,0,0,
478.000000, 800.000000, 800.000000, 4694.000000, 0.997170, 0.007334,0,0,0,0,0,0,0,0,0,0,0,0,7683204,2596367,673646,0,0,0,0,0,0,
479.000000, 800.000000, 800.000000, 4661.000000, 0.997217, 0.007283,0,0,0,0,0,0,0,0,0,0,0,0,7683204,2595977,673131,0,0,0,0,0,0,
481.000000, 800.000000, 800.000000, 4672.000000, 0.997225, 0.007300,0,0,0,0,0,0,0,0,0,0,0,0,7683204,2595912,673199,0,0,0,0,0,0,
482.000000, 800.000000, 800.000000, 4667.000000, 0.997202, 0.007292,0,0,0,0,0,0,0,0,0,0,0,0,7683204,2596107,673386,0,0,0,0,0,0,
488.000000, 2000.000000, 2000.000000, 19990.000000, 0.998602, 0.004998,0,0,0,0,0,0,0,0,0,0,0,0,48008004,16104733,4111504,0,0,0,0,0,0,
489.000000, 2000.000000, 2000.000000, 19990.000000, 0.998600, 0.004998,0,0,0,0,0,0,0,0,0,0,0,0,48008004,16104837,4111609,0,0,0,0,0,0,
490.000000, 2000.000000, 2000.000000, 19990.000000, 0.998603, 0.004998,0,0,0,0,0,0,0,0,0,0,0,0,48008004,16104655,4111404,0,0,0,0,0,0,
492.000000, 2000.000000, 2000.000000, 19990.000000, 0.998598, 0.004998,0,0,0,0,0,0,0,0,0,0,0,0,48008004,16104941,4111636,0,0,0,0,0,0,
493.000000, 2000.000000, 2000.000000, 19990.000000, 0.998602, 0.004998,0,0,0,0,0,0,0,0,0,0,0,0,48008004,16104707,4111469,0,0,0,0,0,0,
494.000000, 2000.000000, 2000.000000, 4000.000000, 0.998759, 0.001000,0,0,0,0,0,0,0,0,0,0,0,0,48008004,16096530,4087794,0,0,0,0,0,0,
495.000000, 2000.000000, 2000.000000, 4000.000000, 0.998748, 0.001000,0,0,0,0,0,0,0,0,0,0,0,0,48008004,16097102,4088272,0,0,0,0,0,0,
496.000000, 2000.000000, 2000.000000, 4000.000000, 0.998756, 0.001000,0,0,0,0,0,0,0,0,0,0,0,0,48008004,16096712,4087973,0,0,0,0,0,0,
501.000000, 2000.000000, 2000.000000, 11778.000000, 0.998890, 0.002945,0,0,0,0,0,0,0,0,0,0,0,0,48008004,16089744,4088361,0,0,0,0,0,0,
503.000000, 2000.000000, 2000.000000, 11766.000000, 0.998878, 0.002942,0,0,0,0,0,0,0,0,0,0,0,0,48008004,16090355,4089155,0,0,0,0,0,0,
504.000000, 2000.000000, 2000.000000, 11785.000000, 0.998880, 0.002946,0,0,0,0,0,0,0,0,0,0,0,0,48008004,16090238,4088736,0,0,0,0,0,0,
505.000000, 2000.000000, 2000.000000, 11779.000000, 0.998885, 0.002945,0,0,0,0,0,0,0,0,0,0,0,0,48008004,16090004,4088725,0,0,0,0,0,0,
520.000000, 5000.000000, 5000.000000, 12498.000000, 0.999547, 0.000500,0,0,0,0,0,0,0,0,0,0,0,0,300020004,100227093,25211961,0,0,0,0,0,0,
521.000000, 5000.000000, 5000.000000, 10000.000000, 0.999503, 0.000400,0,0,0,0,0,0,0,0,0,0,0,0,300020004,100241393,25220816,0,0,0,0,0,0,
523.000000, 5000.000000, 5000.000000, 29570.000000, 0.999554, 0.001183,0,0,0,0,0,0,0,0,0,0,0,0,300020004,100225039,25226089,0,0,0,0,0,0,
524.000000, 800.000000, 800.000000, 19176.000000, 0.996348, 0.029962,0,0,0,0,0,0,0,0,0,0,0,0,7683204,2603205,687055,0,0,0,0,0,0,
526.000000, 7000.000000, 7000.000000, 17148.000000, 0.999677, 0.000350,0,0,0,0,0,0,0,0,0,0,0,0,588028004,196317944,49296406,0,0,0,0,0,0,
527.000000, 7000.000000, 7000.000000, 14000.000000, 0.999645, 0.000286,0,0,0,0,0,0,0,0,0,0,0,0,588028004,196338094,49309607,0,0,0,0,0,0,
529.000000, 7000.000000, 7000.000000, 41459.000000, 0.999682, 0.000846,0,0,0,0,0,0,0,0,0,0,0,0,588028004,196314512,49317073,0,0,0,0,0,0,
530.000000, 8000.000000, 8000.000000, 16000.000000, 0.999689, 0.000250,0,0,0,0,0,0,0,0,0,0,0,0,768032004,256386997,64354487,0,0,0,0,0,0,
531.000000, 9000.000000, 9000.000000, 18000.000000, 0.999723, 0.000222,0,0,0,0,0,0,0,0,0,0,0,0,972036004,324436095,81399539,0,0,0,0,0,0,
532.000000, 10000.000000, 10000.000000, 20000.000000, 0.999751, 0.000200,0,0,0,0,0,0,0,0,0,0,0,0,1200040004,400484166,100443682,0,0,0,0,0,0,
533.000000, 800.000000, 800.000000, 19176.000000, 0.996341, 0.029962,0,0,0,0,0,0,0,0,0,0,0,0,7683204,2603270,687249,0,0,0,0,0,0,
534.000000, 800.000000, 800.000000, 19176.000000, 0.996356, 0.029962,0,0,0,0,0,0,0,0,0,0,0,0,7683204,2603140,687308,0,0,0,0,0,0,
535.000000, 800.000000, 800.000000, 19176.000000, 0.996362, 0.029962,0,0,0,0,0,0,0,0,0,0,0,0,7683204,2603088,687327,0,0,0,0,0,0,
539.000000, 2395.000000, 2395.000000, 17319.000000, 0.997586, 0.003019,0,0,0,0,0,0,0,0,0,0,0,0,68841884,23162481,5930355,0,0,0,0,0,0,
540.000000, 4960.000000, 4960.000000, 23884.000000, 0.999016, 0.000971,0,0,0,0,0,0,0,0,0,0,0,0,295239044,98800527,24958837,0,0,0,0,0,0,
543.000000, 17758.000000, 17758.000000, 126150.000000, 0.999689, 0.000400,0,0,0,0,0,0,0,0,0,0,0,0,3784229804,1262945916,316758616,0,0,0,0,0,0,
545.000000, 2880.000000, 2880.000000, 19635.000000, 0.997492, 0.002367,0,0,0,0,0,0,0,0,0,0,0,0,99544324,33494156,8581408,0,0,0,0,0,0,
546.000000, 2880.000000, 2880.000000, 19635.000000, 0.997461, 0.002367,0,0,0,0,0,0,0,0,0,0,0,0,99544324,33497484,8584278,0,0,0,0,0,0,
547.000000, 5850.000000, 5850.000000, 45465.000000, 0.998602, 0.001329,0,0,0,0,0,0,0,0,0,0,0,0,410693404,137605661,34875138,0,0,0,0,0,0,
548.000000, 5850.000000, 5850.000000, 45465.000000, 0.998588, 0.001329,0,0,0,0,0,0,0,0,0,0,0,0,410693404,137611602,34880275,0,0,0,0,0,0,
549.000000, 11790.000000, 11790.000000, 114671.000000, 0.999151, 0.000825,0,0,0,0,0,0,0,0,0,0,0,0,1668096364,557738349,140580282,0,0,0,0,0,0,
550.000000, 11790.000000, 11790.000000, 114671.000000, 0.999144, 0.000825,0,0,0,0,0,0,0,0,0,0,0,0,1668096364,557751570,140591771,0,0,0,0,0,0,
551.000000, 14760.000000, 14760.000000, 157990.000000, 0.999267, 0.000725,0,0,0,0,0,0,0,0,0,0,0,0,2614350244,873742190,219975075,0,0,0,0,0,0,
552.000000, 17730.000000, 17730.000000, 203316.000000, 0.999367, 0.000647,0,0,0,0,0,0,0,0,0,0,0,0,3772305724,1260283591,316986424,0,0,0,0,0,0,
553.000000, 17730.000000, 17730.000000, 203316.000000, 0.999362, 0.000647,0,0,0,0,0,0,0,0,0,0,0,0,3772305724,1260303962,317004145,0,0,0,0,0,0,
554.000000, 23670.000000, 23670.000000, 293976.000000, 0.999499, 0.000525,0,0,0,0,0,0,0,0,0,0,0,0,6723321484,2245101871,563963944,0,0,0,0,0,0,
555.000000, 23670.000000, 23670.000000, 293976.000000, 0.999495, 0.000525,0,0,0,0,0,0,0,0,0,0,0,0,6723321484,2245130744,563989038,0,0,0,0,0,0,
568.000000, 6774.000000, 6774.000000, 38692.000000, 0.999334, 0.000843,0,0,0,0,0,0,0,0,0,0,0,0,550672012,184054252,46357514,0,0,0,0,0,0,
569.000000, 6774.000000, 6774.000000, 38692.000000, 0.999293, 0.000843,0,0,0,0,0,0,0,0,0,0,0,0,550672012,184078757,46378158,0,0,0,0,0,0,
570.000000, 13694.000000, 13694.000000, 82842.000000, 0.999658, 0.000442,0,0,0,0,0,0,0,0,0,0,0,0,2250362412,751155245,188507815,0,0,0,0,0,0,
571.000000, 13694.000000, 13694.000000, 82842.000000, 0.999641, 0.000442,0,0,0,0,0,0,0,0,0,0,0,0,2250362412,751197651,188543610,0,0,0,0,0,0,
572.000000, 20614.000000, 20614.000000, 127182.000000, 0.999770, 0.000299,0,0,0,0,0,0,0,0,0,0,0,0,5099326412,1701349557,426432883,0,0,0,0,0,0,
573.000000, 20614.000000, 20614.000000, 127182.000000, 0.999758, 0.000299,0,0,0,0,0,0,0,0,0,0,0,0,5099326412,1701414076,426487393,0,0,0,0,0,0,
580.000000, 9129.000000, 9129.000000, 56175.000000, 0.999306, 0.000674,0,0,0,0,0,0,0,0,0,0,0,0,1000100212,334252247,84161912,0,0,0,0,0,0,
581.000000, 9129.000000, 9129.000000, 56175.000000, 0.999288, 0.000674,0,0,0,0,0,0,0,0,0,0,0,0,1000100212,334271942,84178681,0,0,0,0,0,0,
582.000000, 18289.000000, 18289.000000, 113435.000000, 0.999655, 0.000339,0,0,0,0,0,0,0,0,0,0,0,0,4013923412,1339743257,336135672,0,0,0,0,0,0,
583.000000, 18289.000000, 18289.000000, 113435.000000, 0.999646, 0.000339,0,0,0,0,0,0,0,0,0,0,0,0,4013923412,1339780320,336167287,0,0,0,0,0,0,
594.000000, 821.000000, 1876.000000, 10705.000000, 0.992248, 0.006950,0,0,0,0,0,0,0,0,0,0,0,0,18489860,6346044,1703525,0,0,0,0,0,0,
595.000000, 2262.000000, 12061.000000, 23264.000000, 0.998767, 0.000853,0,0,0,0,0,0,0,0,0,0,0,0,327432032,109758300,27852885,0,0,0,0,0,0,
596.000000, 56.000000, 138.000000, 424.000000, 0.928960, 0.054865,0,0,0,0,0,0,0,0,0,0,0,0,93292,40281,15450,0,0,0,0,0,0,
597.000000, 27.000000, 51.000000, 102.000000, 0.894699, 0.074074,0,0,0,0,0,0,0,0,0,0,0,0,16732,8233,3667,0,0,0,0,0,0,
598.000000, 488.000000, 615.000000, 2862.000000, 0.989944, 0.009536,0,0,0,0,0,0,0,0,0,0,0,0,3603904,1249578,342542,0,0,0,0,0,0,
599.000000, 516.000000, 758.000000, 4740.000000, 0.986807, 0.012119,0,0,0,0,0,0,0,0,0,0,0,0,4696572,1643744,458893,0,0,0,0,0,0,
600.000000, 516.000000, 758.000000, 4756.000000, 0.986766, 0.012160,0,0,0,0,0,0,0,0,0,0,0,0,4696572,1643952,459085,0,0,0,0,0,0,
601.000000, 305.000000, 472.000000, 2494.000000, 0.980661, 0.017324,0,0,0,0,0,0,0,0,0,0,0,0,1729412,619608,179820,0,0,0,0,0,0,
602.000000, 173.000000, 295.000000, 3408.000000, 0.940982, 0.066778,0,0,0,0,0,0,0,0,0,0,0,0,613604,248040,85899,0,0,0,0,0,0,
603.000000, 74.000000, 114.000000, 522.000000, 0.929943, 0.061878,0,0,0,0,0,0,0,0,0,0,0,0,101692,43275,16194,0,0,0,0,0,0,
604.000000, 643.000000, 1586.000000, 5532.000000, 0.993648, 0.005425,0,0,0,0,0,0,0,0,0,0,0,0,12243924,4188806,1115796,0,0,0,0,0,0,
605.000000, 2324.000000, 4486.000000, 14996.000000, 0.998335, 0.001438,0,0,0,0,0,0,0,0,0,0,0,0,125123516,41999258,10695640,0,0,0,0,0,0,
606.000000, 233.000000, 334.000000, 1448.000000, 0.978579, 0.018607,0,0,0,0,0,0,0,0,0,0,0,0,935204,338327,99860,0,0,0,0,0,0,
607.000000, 220.000000, 303.000000, 2202.000000, 0.965212, 0.033033,0,0,0,0,0,0,0,0,0,0,0,0,801136,301659,94722,0,0,0,0,0,0,
608.000000, 271.000000, 482.000000, 1896.000000, 0.984826, 0.014515,0,0,0,0,0,0,0,0,0,0,0,0,1569396,555990,158278,0,0,0,0,0,0,
609.000000, 3516.000000, 7248.000000, 18168.000000, 0.999269, 0.000713,0,0,0,0,0,0,0,0,0,0,0,0,305836612,102293898,25815157,0,0,0,0,0,0,
611.000000, 3068.000000, 6411.000000, 15977.000000, 0.999159, 0.000812,0,0,0,0,0,0,0,0,0,0,0,0,236053024,78993373,19962353,0,0,0,0,0,0,
613.000000, 1903.000000, 3371.000000, 21234.000000, 0.996265, 0.003310,0,0,0,0,0,0,0,0,0,0,0,0,76993644,26025531,6747599,0,0,0,0,0,0,
614.000000, 929.000000, 3562.000000, 10708.000000, 0.996746, 0.003236,0,0,0,0,0,0,0,0,0,0,0,0,39723428,13433392,3479965,0,0,0,0,0,0,
615.000000, 2171.000000, 5831.000000, 33081.000000, 0.997034, 0.002613,0,0,0,0,0,0,0,0,0,0,0,0,151932540,51217874,13185041,0,0,0,0,0,0,
616.000000, 415.000000, 6184.000000, 37704.000000, 0.990065, 0.014692,0,0,0,0,0,0,0,0,0,0,0,0,30821060,10695869,2948245,0,0,0,0,0,0,
617.000000, 444.000000, 757.000000, 4201.000000, 0.994053, 0.012499,0,0,0,0,0,0,0,0,0,0,0,0,4036328,1382555,369276,0,0,0,0,0,0,
618.000000, 1503.000000, 2604.000000, 25432.000000, 0.998242, 0.006498,0,0,0,0,0,0,0,0,0,0,0,0,46976164,15786363,4053305,0,0,0,0,0,0,
619.000000, 6071.000000, 12230.000000, 35632.000000, 0.999565, 0.000480,0,0,0,0,0,0,0,0,0,0,0,0,891028884,297609197,74821973,0,0,0,0,0,0,
620.000000, 223.000000, 472.000000, 2768.000000, 0.971831, 0.026298,0,0,0,0,0,0,0,0,0,0,0,0,1264964,467145,142482,0,0,0,0,0,0,
621.000000, 400.000000, 816.000000, 2537.000000, 0.990604, 0.007773,0,0,0,0,0,0,0,0,0,0,0,0,3920068,1358551,372188,0,0,0,0,0,0,
622.000000, 524.000000, 1028.000000, 6401.000000, 0.991370, 0.011883,0,0,0,0,0,0,0,0,0,0,0,0,6468180,2231597,605350,0,0,0,0,0,0,
623.000000, 497.000000, 1064.000000, 2760.000000, 0.993423, 0.005219,0,0,0,0,0,0,0,0,0,0,0,0,6349956,2177494,583333,0,0,0,0,0,0,
624.000000, 24.000000, 1049.000000, 13427.000000, 0.660867, 0.533325,0,0,0,0,0,0,0,0,0,0,0,0,306312,228506,127364,0,0,0,0,0,0,
625.000000, 627.000000, 1677.000000, 9868.000000, 0.995996, 0.009385,0,0,0,0,0,0,0,0,0,0,0,0,12624460,4287502,1123590,0,0,0,0,0,0,
626.000000, 25.000000, 10524.000000, 129042.000000, 0.778788, 0.490468,0,0,0,0,0,0,0,0,0,0,0,0,3199300,1977421,1013518,0,0,0,0,0,0,
627.000000, 3000.000000, 13525.000000, 50284.000000, 0.999316, 0.001239,0,0,0,0,0,0,0,0,0,0,0,0,486954104,162877174,41098912,0,0,0,0,0,0,
628.000000, 1309.000000, 1706.000000, 6937.000000, 0.996492, 0.003106,0,0,0,0,0,0,0,0,0,0,0,0,26804676,9061765,2350240,0,0,0,0,0,0,
629.000000, 616.000000, 1160.000000, 2445.000000, 0.995313, 0.003422,0,0,0,0,0,0,0,0,0,0,0,0,8579364,2920361,769276,0,0,0,0,0,0,
630.000000, 2392.000000, 5598.000000, 31070.000000, 0.997517, 0.002320,0,0,0,0,0,0,0,0,0,0,0,0,160707388,54083545,13866127,0,0,0,0,0,0,
631.000000, 2392.000000, 5598.000000, 31070.000000, 0.997517, 0.002320,0,0,0,0,0,0,0,0,0,0,0,0,160707388,54083545,13866127,0,0,0,0,0,0,
632.000000, 300.000000, 645.000000, 5620.000000, 0.968320, 0.029044,0,0,0,0,0,0,0,0,0,0,0,0,2324584,864034,266800,0,0,0,0,0,0,
633.000000, 440.000000, 946.000000, 8252.000000, 0.978378, 0.019825,0,0,0,0,0,0,0,0,0,0,0,0,4998668,1797120,528257,0,0,0,0,0,0,
634.000000, 140.000000, 301.000000, 2612.000000, 0.932368, 0.061984,0,0,0,0,0,0,0,0,0,0,0,0,506888,210450,75480,0,0,0,0,0,0,
635.000000, 174.000000, 316.000000, 2443.000000, 0.971373, 0.044431,0,0,0,0,0,0,0,0,0,0,0,0,661076,245478,75804,0,0,0,0,0,0,
636.000000, 43.000000, 68.000000, 313.000000, 0.874145, 0.107045,0,0,0,0,0,0,0,0,0,0,0,0,35364,17592,7716,0,0,0,0,0,0,
637.000000, 2426.000000, 3602.000000, 8404.000000, 0.998766, 0.000962,0,0,0,0,0,0,0,0,0,0,0,0,104875836,35151617,8918277,0,0,0,0,0,0,
638.000000, 14694.000000, 21349.000000, 49058.000000, 0.999796, 0.000156,0,0,0,0,0,0,0,0,0,0,0,0,3764511872,1255982354,314774241,0,0,0,0,0,0,
641.000000, 153.000000, 366.000000, 1136.000000, 0.977606, 0.020286,0,0,0,0,0,0,0,0,0,0,0,0,673444,246174,74418,0,0,0,0,0,0,
642.000000, 846.000000, 1966.000000, 10137.000000, 0.993443, 0.006095,0,0,0,0,0,0,0,0,0,0,0,0,19966700,6826202,1818742,0,0,0,0,0,0,
643.000000, 3136.000000, 9408.000000, 144848.000000, 0.994874, 0.004910,0,0,0,0,0,0,0,0,0,0,0,0,354079492,120130585,31428643,0,0,0,0,0,0,
644.000000, 687.000000, 1620.000000, 3168.000000, 0.996073, 0.002847,0,0,0,0,0,0,0,0,0,0,0,0,13361764,4534514,1186138,0,0,0,0,0,0,
645.000000, 1118.000000, 25067.000000, 144812.000000, 0.997357, 0.005167,0,0,0,0,0,0,0,0,0,0,0,0,336399144,113463799,29360148,0,0,0,0,0,0,
649.000000, 2953.000000, 7716.000000, 16571.000000, 0.998992, 0.000727,0,0,0,0,0,0,0,0,0,0,0,0,273455044,91563443,23167796,0,0,0,0,0,0,
650.000000, 9881.000000, 29351.000000, 63220.000000, 0.999699, 0.000218,0,0,0,0,0,0,0,0,0,0,0,0,3480324180,1161674205,291479317,0,0,0,0,0,0,
653.000000, 625.000000, 1506.000000, 6148.000000, 0.992013, 0.006532,0,0,0,0,0,0,0,0,0,0,0,0,11301028,3886854,1048000,0,0,0,0,0,0,
654.000000, 1441.000000, 4860.000000, 44375.000000, 0.993879, 0.006336,0,0,0,0,0,0,0,0,0,0,0,0,84058564,28648095,7585081,0,0,0,0,0,0,
655.000000, 410.000000, 1123.000000, 5264.000000, 0.986265, 0.011433,0,0,0,0,0,0,0,0,0,0,0,0,5529656,1941924,546267,0,0,0,0,0,0,
656.000000, 2030.000000, 6680.000000, 74949.000000, 0.994430, 0.005527,0,0,0,0,0,0,0,0,0,0,0,0,162751524,55330420,14556855,0,0,0,0,0,0,
657.000000, 940.000000, 2267.000000, 14977.000000, 0.992391, 0.007028,0,0,0,0,0,0,0,0,0,0,0,0,25580832,8770998,2353221,0,0,0,0,0,0,
658.000000, 722.000000, 2928.000000, 9265.000000, 0.994349, 0.004383,0,0,0,0,0,0,0,0,0,0,0,0,25379908,8658247,2292583,0,0,0,0,0,0,
659.000000, 975.000000, 2446.000000, 13331.000000, 0.993676, 0.005590,0,0,0,0,0,0,0,0,0,0,0,0,28627988,9774626,2596035,0,0,0,0,0,0,
